annee;mois;date;jourSemaine;semaine;identifiantLigne;nomCourtLigne;typeLigne;categorieLigne;Frequentation
2024;Juillet;2024-07-24;Mercredi;30;6;C6;CHRONOSTAR;CHRONOSTAR;8455.29412
2024;Octobre;2024-10-17;Jeudi;42;9999;9999;Non identifié;Non identifiée;6969.41176
2024;Septembre;2024-09-01;Dimanche;35;50;50;Métropolitaine;Régulières Métropolitaines;110.58824
2024;Juillet;2024-07-24;Mercredi;30;37;37;Inter-quartiers;Régulières Urbaines;180.0
2024;Octobre;2024-10-18;Vendredi;42;1;C1;CHRONOSTAR;CHRONOSTAR;18243.52941
2024;Septembre;2024-09-01;Dimanche;35;52;52;Métropolitaine;Régulières Métropolitaines;220.0
2024;Juillet;2024-07-24;Mercredi;30;64;64;Métropolitaine;Régulières Métropolitaines;671.76471
2024;Octobre;2024-10-18;Vendredi;42;3;C3;CHRONOSTAR;CHRONOSTAR;11205.88235
2024;Septembre;2024-09-01;Dimanche;35;53;53;Métropolitaine;Régulières Métropolitaines;443.52941
2024;Juillet;2024-07-24;Mercredi;30;78;78;Métropolitaine;Régulières Métropolitaines;964.70588
2024;Octobre;2024-10-18;Vendredi;42;50;50;Métropolitaine;Régulières Métropolitaines;1258.82353
2024;Septembre;2024-09-01;Dimanche;35;81;81;Métropolitaine;Régulières Métropolitaines;147.05882
2024;Juillet;2024-07-24;Mercredi;30;9999;9999;Non identifié;Non identifiée;238.82353
2024;Octobre;2024-10-18;Vendredi;42;56;56;Métropolitaine;Régulières Métropolitaines;1107.05882
2024;Septembre;2024-09-01;Dimanche;35;803;API;Spéciale;Lignes Evènementielles;32.94118
2024;Juillet;2024-07-25;Jeudi;30;3;C3;CHRONOSTAR;CHRONOSTAR;6469.41176
2024;Octobre;2024-10-18;Vendredi;42;72;72;Métropolitaine;Régulières Métropolitaines;2658.82353
2024;Septembre;2024-09-02;Lundi;36;1;C1;CHRONOSTAR;CHRONOSTAR;13716.47059
2024;Juillet;2024-07-25;Jeudi;30;13;13;Urbaine;Régulières Urbaines;2716.47059
2024;Octobre;2024-10-18;Vendredi;42;73;73;Métropolitaine;Régulières Métropolitaines;1130.58824
2024;Septembre;2024-09-02;Lundi;36;3;C3;CHRONOSTAR;CHRONOSTAR;9796.47059
2024;Juillet;2024-07-25;Jeudi;30;32;32;Inter-quartiers;Régulières Urbaines;525.88235
2024;Octobre;2024-10-18;Vendredi;42;74;74;Métropolitaine;Régulières Métropolitaines;1561.17647
2024;Septembre;2024-09-02;Lundi;36;10;10;Urbaine;Régulières Urbaines;2796.47059
2024;Juillet;2024-07-25;Jeudi;30;34;34;Inter-quartiers;Régulières Urbaines;354.11765
2024;Octobre;2024-10-18;Vendredi;42;77;77;Métropolitaine;Régulières Métropolitaines;2347.05882
2024;Septembre;2024-09-02;Lundi;36;54;54;Métropolitaine;Régulières Métropolitaines;2624.70588
2024;Juillet;2024-07-25;Jeudi;30;37;37;Inter-quartiers;Régulières Urbaines;165.88235
2024;Octobre;2024-10-18;Vendredi;42;125;N5;STAR de Nuit;Régulières Urbaines;43.52941
2024;Septembre;2024-09-02;Lundi;36;59;59;Métropolitaine;Régulières Métropolitaines;1412.94118
2024;Juillet;2024-07-25;Jeudi;30;51;51;Métropolitaine;Régulières Métropolitaines;724.70588
2024;Octobre;2024-10-18;Vendredi;42;152;152ex;Express;Régulières Métropolitaines;154.11765
2024;Septembre;2024-09-02;Lundi;36;61;61;Métropolitaine;Régulières Métropolitaines;698.82353
2024;Juillet;2024-07-25;Jeudi;30;52;52;Métropolitaine;Régulières Métropolitaines;1743.52941
2024;Octobre;2024-10-18;Vendredi;42;155;155ex;Express;Régulières Métropolitaines;322.35294
2024;Septembre;2024-09-02;Lundi;36;71;71;Métropolitaine;Régulières Métropolitaines;456.47059
2024;Juillet;2024-07-25;Jeudi;30;59;59;Métropolitaine;Régulières Métropolitaines;1474.11765
2024;Octobre;2024-10-18;Vendredi;42;159;159ex;Express;Régulières Métropolitaines;240.0
2024;Septembre;2024-09-02;Lundi;36;74;74;Métropolitaine;Régulières Métropolitaines;1349.41176
2024;Juillet;2024-07-25;Jeudi;30;62;62;Métropolitaine;Régulières Métropolitaines;996.47059
2024;Octobre;2024-10-18;Vendredi;42;167;167ex;Express;Régulières Métropolitaines;88.23529
2024;Septembre;2024-09-02;Lundi;36;75;75;Métropolitaine;Régulières Métropolitaines;917.64706
2024;Juillet;2024-07-25;Jeudi;30;72;72;Métropolitaine;Régulières Métropolitaines;1700.0
2024;Octobre;2024-10-18;Vendredi;42;168;168ex;Express;Régulières Métropolitaines;236.47059
2024;Septembre;2024-09-02;Lundi;36;76;76;Métropolitaine;Régulières Métropolitaines;800.0
2024;Juillet;2024-07-25;Jeudi;30;74;74;Métropolitaine;Régulières Métropolitaines;864.70588
2024;Octobre;2024-10-18;Vendredi;42;172;172ex;Express;Régulières Métropolitaines;209.41176
2024;Septembre;2024-09-02;Lundi;36;82;82;Métropolitaine;Régulières Métropolitaines;281.17647
2024;Juillet;2024-07-25;Jeudi;30;803;API;Spéciale;Lignes Evènementielles;203.52941
2024;Octobre;2024-10-18;Vendredi;42;1002;b;Métro;METRO;100265.10279
2024;Septembre;2024-09-02;Lundi;36;90;90;Intercommunale;Régulières Métropolitaines;62.35294
2024;Juillet;2024-07-25;Jeudi;30;1001;a;Métro;METRO;85598.40621
2024;Octobre;2024-10-18;Vendredi;42;9000;Parcs-Relais;Parcs-Relais;Parcs-Relais;4215.2322
2024;Septembre;2024-09-02;Lundi;36;91;91;Intercommunale;Régulières Métropolitaines;362.35294
2024;Juillet;2024-07-26;Vendredi;30;3;C3;CHRONOSTAR;CHRONOSTAR;6157.64706
2024;Octobre;2024-10-19;Samedi;42;7;C7;CHRONOSTAR;CHRONOSTAR;2017.64706
2024;Septembre;2024-09-02;Lundi;36;152;152ex;Express;Régulières Métropolitaines;61.17647
2024;Juillet;2024-07-26;Vendredi;30;7;C7;CHRONOSTAR;CHRONOSTAR;1800.0
2024;Octobre;2024-10-19;Samedi;42;11;11;Urbaine;Régulières Urbaines;4756.47059
2024;Septembre;2024-09-02;Lundi;36;153;153ex;Express;Régulières Métropolitaines;257.64706
2024;Juillet;2024-07-26;Vendredi;30;11;11;Urbaine;Régulières Urbaines;6565.88235
2024;Octobre;2024-10-19;Samedi;42;54;54;Métropolitaine;Régulières Métropolitaines;1815.29412
2024;Septembre;2024-09-02;Lundi;36;164;164ex;Express;Régulières Métropolitaines;136.47059
2024;Juillet;2024-07-26;Vendredi;30;13;13;Urbaine;Régulières Urbaines;2531.76471
2024;Octobre;2024-10-19;Samedi;42;64;64;Métropolitaine;Régulières Métropolitaines;529.41176
2024;Septembre;2024-09-02;Lundi;36;178;178ex;Express;Régulières Métropolitaines;175.29412
2024;Juillet;2024-07-26;Vendredi;30;14;14;Urbaine;Régulières Urbaines;3417.64706
2024;Octobre;2024-10-19;Samedi;42;71;71;Métropolitaine;Régulières Métropolitaines;330.58824
2024;Septembre;2024-09-02;Lundi;36;9000;Parcs-Relais;Parcs-Relais;Parcs-Relais;3197.33746
2024;Juillet;2024-07-26;Vendredi;30;34;34;Inter-quartiers;Régulières Urbaines;296.47059
2024;Octobre;2024-10-19;Samedi;42;72;72;Métropolitaine;Régulières Métropolitaines;1214.11765
2024;Septembre;2024-09-03;Mardi;36;52;52;Métropolitaine;Régulières Métropolitaines;2876.47059
2024;Juillet;2024-07-26;Vendredi;30;51;51;Métropolitaine;Régulières Métropolitaines;718.82353
2024;Octobre;2024-10-19;Samedi;42;75;75;Métropolitaine;Régulières Métropolitaines;349.41176
2024;Septembre;2024-09-03;Mardi;36;53;53;Métropolitaine;Régulières Métropolitaines;2744.70588
2024;Juillet;2024-07-26;Vendredi;30;52;52;Métropolitaine;Régulières Métropolitaines;1742.35294
2024;Octobre;2024-10-19;Samedi;42;123;N3;STAR de Nuit;Régulières Urbaines;65.88235
2024;Septembre;2024-09-03;Mardi;36;54;54;Métropolitaine;Régulières Métropolitaines;2635.29412
2024;Juillet;2024-07-26;Vendredi;30;55;55;Métropolitaine;Régulières Métropolitaines;2108.23529
2024;Octobre;2024-10-19;Samedi;42;1002;b;Métro;METRO;54806.54594
2024;Septembre;2024-09-03;Mardi;36;75;75;Métropolitaine;Régulières Métropolitaines;951.76471
2024;Juillet;2024-07-26;Vendredi;30;65;65;Métropolitaine;Régulières Métropolitaines;418.82353
2024;Octobre;2024-10-19;Samedi;42;9000;Parcs-Relais;Parcs-Relais;Parcs-Relais;3225.387
2024;Septembre;2024-09-03;Mardi;36;78;78;Métropolitaine;Régulières Métropolitaines;1301.17647
2024;Juillet;2024-07-26;Vendredi;30;72;72;Métropolitaine;Régulières Métropolitaines;1492.94118
2024;Octobre;2024-10-20;Dimanche;42;6;C6;CHRONOSTAR;CHRONOSTAR;2791.76471
2024;Septembre;2024-09-03;Mardi;36;79;79;Métropolitaine;Régulières Métropolitaines;415.29412
2024;Juillet;2024-07-26;Vendredi;30;83;83;Métropolitaine;Régulières Métropolitaines;330.58824
2024;Octobre;2024-10-20;Dimanche;42;50;50;Métropolitaine;Régulières Métropolitaines;180.0
2024;Septembre;2024-09-03;Mardi;36;155;155ex;Express;Régulières Métropolitaines;327.05882
2024;Juillet;2024-07-26;Vendredi;30;804;TTZ;Spéciale;Régulières Métropolitaines;16.47059
2024;Octobre;2024-10-20;Dimanche;42;54;54;Métropolitaine;Régulières Métropolitaines;596.47059
2024;Septembre;2024-09-03;Mardi;36;156;156ex;Express;Régulières Métropolitaines;124.70588
2024;Juillet;2024-07-26;Vendredi;30;1002;b;Métro;METRO;41057.55297
2024;Octobre;2024-10-20;Dimanche;42;123;N3;STAR de Nuit;Régulières Urbaines;60.0
2024;Septembre;2024-09-03;Mardi;36;159;159ex;Express;Régulières Métropolitaines;240.0
2024;Juillet;2024-07-27;Samedi;30;1;C1;CHRONOSTAR;CHRONOSTAR;5304.70588
2024;Octobre;2024-10-20;Dimanche;42;125;N5;STAR de Nuit;Régulières Urbaines;31.76471
2024;Septembre;2024-09-03;Mardi;36;9999;9999;Non identifié;Non identifiée;6336.47059
2024;Juillet;2024-07-27;Samedi;30;3;C3;CHRONOSTAR;CHRONOSTAR;4920.0
2024;Octobre;2024-10-21;Lundi;43;51;51;Métropolitaine;Régulières Métropolitaines;980.0
2024;Septembre;2024-09-04;Mercredi;36;6;C6;CHRONOSTAR;CHRONOSTAR;12223.52941
2024;Juillet;2024-07-27;Samedi;30;32;32;Inter-quartiers;Régulières Urbaines;355.29412
2024;Octobre;2024-10-21;Lundi;43;52;52;Métropolitaine;Régulières Métropolitaines;2338.82353
2024;Septembre;2024-09-04;Mercredi;36;7;C7;CHRONOSTAR;CHRONOSTAR;4050.58824
2024;Juillet;2024-07-27;Samedi;30;59;59;Métropolitaine;Régulières Métropolitaines;662.35294
2024;Octobre;2024-10-21;Lundi;43;56;56;Métropolitaine;Régulières Métropolitaines;718.82353
2024;Septembre;2024-09-04;Mercredi;36;37;37;Inter-quartiers;Régulières Urbaines;191.76471
2024;Juillet;2024-07-27;Samedi;30;68;68;Métropolitaine;Régulières Métropolitaines;483.52941
2024;Octobre;2024-10-21;Lundi;43;61;61;Métropolitaine;Régulières Métropolitaines;1229.41176
2024;Septembre;2024-09-04;Mercredi;36;52;52;Métropolitaine;Régulières Métropolitaines;2830.58824
2024;Juillet;2024-07-27;Samedi;30;71;71;Métropolitaine;Régulières Métropolitaines;292.94118
2024;Octobre;2024-10-21;Lundi;43;64;64;Métropolitaine;Régulières Métropolitaines;957.64706
2024;Septembre;2024-09-04;Mercredi;36;54;54;Métropolitaine;Régulières Métropolitaines;3003.52941
2024;Juillet;2024-07-27;Samedi;30;73;73;Métropolitaine;Régulières Métropolitaines;307.05882
2024;Octobre;2024-10-21;Lundi;43;79;79;Métropolitaine;Régulières Métropolitaines;303.52941
2024;Septembre;2024-09-04;Mercredi;36;65;65;Métropolitaine;Régulières Métropolitaines;1065.88235
2024;Juillet;2024-07-27;Samedi;30;74;74;Métropolitaine;Régulières Métropolitaines;464.70588
2024;Octobre;2024-10-21;Lundi;43;153;153ex;Express;Régulières Métropolitaines;260.0
2024;Septembre;2024-09-04;Mercredi;36;68;68;Métropolitaine;Régulières Métropolitaines;1261.17647
2024;Juillet;2024-07-27;Samedi;30;77;77;Métropolitaine;Régulières Métropolitaines;915.29412
2024;Octobre;2024-10-21;Lundi;43;155;155ex;Express;Régulières Métropolitaines;198.82353
2024;Septembre;2024-09-04;Mercredi;36;71;71;Métropolitaine;Régulières Métropolitaines;634.11765
2024;Juillet;2024-07-27;Samedi;30;80;80;Métropolitaine;Régulières Métropolitaines;157.64706
2024;Octobre;2024-10-21;Lundi;43;156;156ex;Express;Régulières Métropolitaines;96.47059
2024;Septembre;2024-09-04;Mercredi;36;72;72;Métropolitaine;Régulières Métropolitaines;2405.88235
2024;Juillet;2024-07-27;Samedi;30;1002;b;Métro;METRO;31683.74373
2024;Octobre;2024-10-21;Lundi;43;159;159ex;Express;Régulières Métropolitaines;192.94118
2024;Septembre;2024-09-04;Mercredi;36;75;75;Métropolitaine;Régulières Métropolitaines;834.11765
2024;Juillet;2024-07-28;Dimanche;30;3;C3;CHRONOSTAR;CHRONOSTAR;1151.76471
2024;Octobre;2024-10-21;Lundi;43;804;TTZ;Spéciale;Régulières Métropolitaines;25.88235
2024;Septembre;2024-09-04;Mercredi;36;153;153ex;Express;Régulières Métropolitaines;298.82353
2024;Juillet;2024-07-28;Dimanche;30;4;C4;CHRONOSTAR;CHRONOSTAR;2354.11765
2024;Octobre;2024-10-22;Mardi;43;1;C1;CHRONOSTAR;CHRONOSTAR;15654.11765
2024;Septembre;2024-09-04;Mercredi;36;154;154ex;Express;Régulières Métropolitaines;337.64706
2024;Juillet;2024-07-28;Dimanche;30;51;51;Métropolitaine;Régulières Métropolitaines;270.58824
2024;Octobre;2024-10-22;Mardi;43;6;C6;CHRONOSTAR;CHRONOSTAR;11700.0
2024;Septembre;2024-09-04;Mercredi;36;161;161ex;Express;Régulières Métropolitaines;602.35294
2024;Juillet;2024-07-28;Dimanche;30;52;52;Métropolitaine;Régulières Métropolitaines;230.58824
2024;Octobre;2024-10-22;Mardi;43;7;C7;CHRONOSTAR;CHRONOSTAR;4241.17647
2024;Septembre;2024-09-04;Mercredi;36;9999;9999;Non identifié;Non identifiée;7496.47059
2024;Juillet;2024-07-28;Dimanche;30;55;55;Métropolitaine;Régulières Métropolitaines;362.35294
2024;Octobre;2024-10-22;Mardi;43;34;34;Inter-quartiers;Régulières Urbaines;704.70588
2024;Septembre;2024-09-05;Jeudi;36;50;50;Métropolitaine;Régulières Métropolitaines;1242.35294
2024;Juillet;2024-07-28;Dimanche;30;77;77;Métropolitaine;Régulières Métropolitaines;208.23529
2024;Octobre;2024-10-22;Mardi;43;47;C7ex;CHRONOSTAR;CHRONOSTAR;257.64706
2024;Septembre;2024-09-05;Jeudi;36;52;52;Métropolitaine;Régulières Métropolitaines;3004.70588
2024;Juillet;2024-07-28;Dimanche;30;9000;Parcs-Relais;Parcs-Relais;Parcs-Relais;290.52632
2024;Octobre;2024-10-22;Mardi;43;51;51;Métropolitaine;Régulières Métropolitaines;1151.76471
2024;Septembre;2024-09-05;Jeudi;36;78;78;Métropolitaine;Régulières Métropolitaines;1322.35294
2024;Juillet;2024-07-29;Lundi;31;10;10;Urbaine;Régulières Urbaines;1048.23529
2024;Octobre;2024-10-22;Mardi;43;55;55;Métropolitaine;Régulières Métropolitaines;2444.70588
2024;Septembre;2024-09-05;Jeudi;36;80;80;Métropolitaine;Régulières Métropolitaines;677.64706
2024;Juillet;2024-07-29;Lundi;31;12;12;Urbaine;Régulières Urbaines;2620.0
2024;Octobre;2024-10-22;Mardi;43;61;61;Métropolitaine;Régulières Métropolitaines;1556.47059
2024;Septembre;2024-09-05;Jeudi;36;91;91;Intercommunale;Régulières Métropolitaines;727.05882
2024;Juillet;2024-07-29;Lundi;31;56;56;Métropolitaine;Régulières Métropolitaines;717.64706
2024;Octobre;2024-10-22;Mardi;43;64;64;Métropolitaine;Régulières Métropolitaines;1218.82353
2024;Septembre;2024-09-05;Jeudi;36;153;153ex;Express;Régulières Métropolitaines;307.05882
2024;Juillet;2024-07-29;Lundi;31;1001;a;Métro;METRO;74027.1607
2024;Octobre;2024-10-22;Mardi;43;71;71;Métropolitaine;Régulières Métropolitaines;534.11765
2024;Septembre;2024-09-05;Jeudi;36;804;TTZ;Spéciale;Régulières Métropolitaines;15.29412
2024;Juillet;2024-07-29;Lundi;31;1002;b;Métro;METRO;38447.80782
2024;Octobre;2024-10-22;Mardi;43;79;79;Métropolitaine;Régulières Métropolitaines;392.94118
2024;Septembre;2024-09-05;Jeudi;36;9999;9999;Non identifié;Non identifiée;7057.64706
2024;Juillet;2024-07-29;Lundi;31;9000;Parcs-Relais;Parcs-Relais;Parcs-Relais;1893.80805
2024;Octobre;2024-10-22;Mardi;43;91;91;Intercommunale;Régulières Métropolitaines;82.35294
2024;Septembre;2024-09-06;Vendredi;36;6;C6;CHRONOSTAR;CHRONOSTAR;12510.58824
2024;Juillet;2024-07-29;Lundi;31;9999;9999;Non identifié;Non identifiée;611.76471
2024;Octobre;2024-10-22;Mardi;43;159;159ex;Express;Régulières Métropolitaines;236.47059
2024;Septembre;2024-09-06;Vendredi;36;12;12;Urbaine;Régulières Urbaines;5251.76471
2024;Juillet;2024-07-30;Mardi;31;3;C3;CHRONOSTAR;CHRONOSTAR;6022.35294
2024;Octobre;2024-10-22;Mardi;43;161;161ex;Express;Régulières Métropolitaines;411.76471
2024;Septembre;2024-09-06;Vendredi;36;34;34;Inter-quartiers;Régulières Urbaines;727.05882
2024;Juillet;2024-07-30;Mardi;31;10;10;Urbaine;Régulières Urbaines;1189.41176
2024;Octobre;2024-10-22;Mardi;43;165;165ex;Express;Régulières Métropolitaines;5.88235
2024;Septembre;2024-09-06;Vendredi;36;39;39;Inter-quartiers;Régulières Urbaines;8.23529
2024;Juillet;2024-07-30;Mardi;31;13;13;Urbaine;Régulières Urbaines;2681.17647
2024;Octobre;2024-10-22;Mardi;43;167;167ex;Express;Régulières Métropolitaines;57.64706
2024;Septembre;2024-09-06;Vendredi;36;50;50;Métropolitaine;Régulières Métropolitaines;1152.94118
2024;Juillet;2024-07-30;Mardi;31;37;37;Inter-quartiers;Régulières Urbaines;152.94118
2024;Octobre;2024-10-22;Mardi;43;168;168ex;Express;Régulières Métropolitaines;116.47059
2024;Septembre;2024-09-06;Vendredi;36;52;52;Métropolitaine;Régulières Métropolitaines;2883.52941
2024;Juillet;2024-07-30;Mardi;31;74;74;Métropolitaine;Régulières Métropolitaines;727.05882
2024;Octobre;2024-10-22;Mardi;43;9000;Parcs-Relais;Parcs-Relais;Parcs-Relais;3971.64087
2024;Septembre;2024-09-06;Vendredi;36;53;53;Métropolitaine;Régulières Métropolitaines;2764.70588
2024;Juillet;2024-07-30;Mardi;31;9999;9999;Non identifié;Non identifiée;314.11765
2024;Octobre;2024-10-23;Mercredi;43;2;C2;CHRONOSTAR;CHRONOSTAR;9185.88235
2024;Septembre;2024-09-06;Vendredi;36;59;59;Métropolitaine;Régulières Métropolitaines;2154.11765
2024;Juillet;2024-07-31;Mercredi;31;4;C4;CHRONOSTAR;CHRONOSTAR;8874.11765
2024;Octobre;2024-10-23;Mercredi;43;5;C5;CHRONOSTAR;CHRONOSTAR;10030.58824
2024;Septembre;2024-09-06;Vendredi;36;64;64;Métropolitaine;Régulières Métropolitaines;1581.17647
2024;Juillet;2024-07-31;Mercredi;31;10;10;Urbaine;Régulières Urbaines;1238.82353
